date,page/account,is_comment,text,binary label,explanation,comments,link
02/10/2021,נפגעי חיסונים - גם לנו זה קרה (עדויות מצולמות),no,"אני אחרי הבוסטר, בלילה חום גבוה, צמרמורות, כאבים בכל הגוף, דפיקות לב, בקושי מסוגלת לזוז. היד כואבת מאוד. פשוט מרגיז שמשרד הבריאות מפרסם שיש פחות תופעות לוואי, זה לא נכון, יש יותר, ידוע ברפואה, אני עובדת בקופת חולים, שככל שנותנים יותר חיסונים, כך יש יותר תופעות לוואי, למשל רואים את זה בטטנוס. גם בניסוי של פייזר ראו את זה בין החיסון הראשון לשני, זה פשוט פוגע באמון שלנו. לא היתה לנו ברירה אלא להתחסן אחרת זה בדיקות מהירות, לשלם להם ואין לי כסף או שיפטרו אותי. אף אחד מאיתנו לא רצה להתחסן.",1,,,https://www.facebook.com/groups/242682556373559/permalink/888050308503444/
02/10/2021,נפגעי חיסונים - גם לנו זה קרה (עדויות מצולמות),yes,בדיקת הטרופונין היא בדיקה שבודקת את תפקודי הלב. תוצאה חיובית מעל הנורמה יכולה להצביע על דלרת בקרום שריר הלב. מכיוון שיש הרבה עדויות על דלקת מסוג זה אחרי חיסון שווה לשלול את זה.,1,,חלק מתגובה,https://www.facebook.com/groups/242682556373559/permalink/888050308503444/
02/10/2021,נפגעי חיסונים - גם לנו זה קרה (עדויות מצולמות),yes,"יש טבלאות שמראות את העליה החדה של התמותה לאחר כל מבצע אחרי הראשון בינוטאר פברואר , אחרי השני ועכשיו אחרי השלישי. רק בשלישי היו דיווחים על עלייה פתאומית של כמה מאות נפטרים . אני משערת שכאשר יסכמו את 2021 תהיה עליה . רק באר""הב דווחו במערכת שלהם על כעשרת אלפים נפטרים מהחיסון וזה תת דיווח . ובארופה פי שניים רק במערכות הדיווח. אומרים שהמערכות האלו מספרות על אחוזים בודדים של מה שבאמת קורה כי יש תת דיווח , פה בארץ אין איסוף וניטור נתונים ממליצה ליצפות בסרטון של ד""ר פיטר מקולה https://www.facebook.com/enosh123/videos/10219018920759392/. ",,,"פוסט ישן, תגובה חדשה",https://www.facebook.com/groups/242682556373559/permalink/769842763657533/
03/10/2021,נפגעי חיסונים - גם לנו זה קרה (עדויות מצולמות),yes,את.חלית מהחיסון . בחיסון יש את הנגיף . לבת שלך היתה שפעת פשוטה .,0,,,https://www.facebook.com/groups/242682556373559/permalink/769842763657533/
לפני 29 שבועות,נפגעי חיסונים - גם לנו זה קרה (עדויות מצולמות),yes,640 ניפטרים בחודש של חיסולים להיתרחק מזריקות הרעל כימי סכנת נפשות מי שהזריק אין דרך חזרה,0,,,https://www.facebook.com/groups/242682556373559/permalink/769842763657533/
03/10/2021,נפגעי חיסונים - גם לנו זה קרה (עדויות מצולמות),yes,החיסון מגן רק 3 חודשים בלבד אבל יש אנשים שמתים מהחיסון וברוב המקרים מערכת הבריאות טוענת שמת מקורונה כתירוץ. אם שמעת בשבת שעברה אצל רינה מצליח את פרופ' שושי אלטוביה,0,,,https://www.facebook.com/groups/242682556373559/permalink/769842763657533/
30/09/2021,נפגעי חיסונים - גם לנו זה קרה (עדויות מצולמות),yes,"ישנה תמותה עודפת משמעותית מזמן קבלת הזריקה. המון מקרים מן הסתם בכלל לא מדווחים כקשורים לזריקה. בנוסף, הזריקה פוגעת בתאים שאחראים למיגור מחלת הסרטן כך שמי יודע מה הטווח הארוך. הלוואי ואני והמומחים שטוענים זאת טועים.",0,,,https://www.facebook.com/groups/242682556373559/permalink/769842763657533/
30/09/2021,נפגעי חיסונים - גם לנו זה קרה (עדויות מצולמות),yes,שימו לב שפתאום יש הרבה נפטרים אנשים צעירים ללא מחלות רקע פתאום דום לב פתאום דלקת פה דלקת שם ומסתירים מאיתנו שזה ניסוי שזה רולטה של החיים שלנו,0,,,https://www.facebook.com/groups/242682556373559/permalink/769842763657533/
02/10/2021,נפגעי חיסונים - גם לנו זה קרה (עדויות מצולמות),yes,"כמעט כל מי שנפטר ""באופן פתאומי וזה לא קשור"" נפטר מהחיסון. צעירים ומבוגרים כשעל המבוגרים הם יגידו שזה בגלל הגיל. זו מערכת הסתרה מתועבת כי פייזר אסרו לדווח על תופעות לוואי 10 שנים. מה שיקרה הלאה תלוי בפעולות אקטיביות שלנו.",0,,,https://www.facebook.com/groups/242682556373559/permalink/769842763657533/
18 שבועות,נפגעי חיסונים - גם לנו זה קרה (עדויות מצולמות),yes,"אתה צריך הרבה תפילות , ובהשתדלות הטבעית אתה צריך ויטמינים, בעיקר c ו d . להקלה על הכאב ועל התנועה כדאי לך לנסות כוסות רוח.",0,,,https://www.facebook.com/groups/242682556373559/permalink/802524927055983/
21 שבועות,נפגעי חיסונים - גם לנו זה קרה (עדויות מצולמות),yes,"נשמע נורא אחי, תרגיש טוב. מה שאני ממליץ לכל אדם שנפגע מהחיסון זה לנצל את תרופת הפלא של גוף האדם וזה צום. תיזהר גם מכל ההומאופתיה ומה שאנשים מציעים בתגובות לא שזה יזיק אבל זה סתם יבזבז לך את הזמן. צום מוכח מדעית כאמצעי ריפוי למגוון רחב של בעיות בריאותיות. מכיר לא מעט אנשים שהצום עזר להם בכל מיני מצבים כמו מיגרנות, דלקות, כאבים וכו'. זה משהו שהוא מומלץ גם לאדם בריא. אם תקפיד כל יום על צום לסירוגין ועל תזונה דלת פחמימות ותשלב את זה מדי פעם עם צום מים של יומיים-שלושה בסבירות גבוהה שזה ישפר את המצב שלך מבחינת בלוטות הלימפה והכאבים. יש הרבה חומר באינטרנט בנושא ומספר קבוצות איכותיות בפייסבוק בעברית, מציע לך לחקור את הכיוון הזה כמובן תעשה הכל בליווי של גורמי מקצוע, בהצלחה והרבה בריאות.",0,"מרגיש לי לא נכון שצום יעזור, אם אני טועה תתקנו",,https://www.facebook.com/groups/242682556373559/permalink/802524927055983/
19 שבועות,נפגעי חיסונים - גם לנו זה קרה (עדויות מצולמות),yes,"צום זה מעולה, והומאופתיה גם.",0,,,https://www.facebook.com/groups/242682556373559/permalink/802524927055983/
21 שבועות,נפגעי חיסונים - גם לנו זה קרה (עדויות מצולמות),yes,מציעה לך לבדוק טיפול אייפק - זה עוזר בהרבה מקרים של נפגעי חיסון...,,,,https://www.facebook.com/groups/242682556373559/permalink/802524927055983/
02/10/2021,נפגעי חיסונים - גם לנו זה קרה (עדויות מצולמות),no,"בשתי המנות הראשונות היתה צנזורה מטורפת והשתקת תופעות לוואי קשות (להערכתי ועל בסיס מעל 4000 עדויות שתעדנו, שהם תת דיווח ענק, מדובר במאות אלפי נפגעים). במשך כמעט שנה, נסגרו בפייסבוק קבוצות של אלפי נפגעים ונמחקו תגובות ופרסומים. התקשורת המגוייסת לא דיווחה לציבור ולא עשתה את עבודתה אלא חיבלה ביודעין. אותם השופרות העבירו (ועדין) את אותם המסרים וציבור תמים נפל בפח. גם הרופאים מסתירים ומשתיקים. גם הם יתנו את הדין. 3 מיליון איש לא הגיעו למנה השלישית ולא בכדי. מדיווחים שאנחנו מקבלים וניתוח המצב, המנה השלישית היא הקטלנית ביותר ועם פגיעות חמורות. היא ניתנת רק בישראל וללא אישור, תוך הפעלת לחץ, כפיה ואיומים. מעל 40,000 תלונות הוגשו אתמול ע״י אזרחים בתחנות המשטרה, כנגד שרי הממשלה. הסכר נפרץ בשבוע האחרון. בפוסט של משרד הבריאות על תופעות הלוואי, יש כבר 20,000 תגובות על פגיעות וזה אחרי שמאות תגובות נמחקו. כל כמה שניות נכנסת עדות חדשה. כל יום יוצאים מהארון עוד ועוד ידוענים שנפגעו. זה מטורף מה שקורה. הבמאית והשחקנית דליה שימקו החליטה גם לצאת מהארון ולספר על הפגיעה שלה ומה שהיא חושבת על ההתנהלות של משרד הבריאות. ",0,,אולי צריך למחוק חלק מהפוסט כי מדבר על שביתה וכו שזה לא רלוונטי - נמחק,https://www.facebook.com/groups/242682556373559/permalink/888017861840022/
03/10/2021,"ד""ר ליאור אונגר",no,"רוב החולים הקשים, הם לא מחוסנים! כל הצעירים המונשמים, הם לא מחוסנים! עזבו את החששות והכזבים שמפיץ השכן, #לכו_להתחסן!",1,,חלק מפוסט,https://www.facebook.com/dr.lior.ungar/posts/432864048197376
03/10/2021,"ד""ר ליאור אונגר",yes,"בגילאי 20-29 יש כרגע כ 500 חולים לכל מאה אלף איש, שמחוסנים ללא בוסטר, לעומת כ 40 חולים למאה אלף איש עם בוסטר. מקווה שזה עונה על השאלה.",1,,לבדוק,https://www.facebook.com/dr.lior.ungar/posts/432864048197376
28/09/2021,ynet,yes,"אחד מכל עשרה ילדים יחווה Long Covid, כאשר אצל בני נוער אף עולה הסיכוי לתסמונת ארוכת טווח: https://bit.ly/2ZDgCGq",0,"https://www.gov.il/he/departments/news/13092021-01
לא מדוייק, long covid זה תסמינים לטווח ארוך וזה נע בין 1.8% ל-4.6% ביחס ישר עם הגיל.
11% אלו ילדים עם תסמינים לאחר המחלה אך לא לטווח ארוך",חלק מפוסט,https://www.facebook.com/ynetnews/posts/10160228265305572
28/09/2021,"ד""ר ליאור אונגר",yes,"אולי לא ידעת, אבל החיסונים אינם מגנים ב־100%, לצערנו הרב. לכן גם אדם אחראי שהתחסן 3 פעמים, ובעתיד גם 4 ו־5 פעמים אם נצטרך לכך, עדיין לא יהיה חסין לגמרי מפיתוח מחלה קשה ועשוי יהיה להצטרך את האקמו.",1,,,https://www.facebook.com/dr.lior.ungar/posts/428877488596032
04/10/2021,משרד הבריאות,no,החיסון מגן פי 10 ומונע הדבקה ומחלה קשה ב-95%.,1,,חלק מפוסט,https://www.facebook.com/watch/?v=598960444591943
04/10/2021,משרד הבריאות,yes,יש תרופות לקורונה שמסתירים מעיניי הציבור הכל עניין של כסף ודילול אוכלוסיה חלשה האוכלוסיה החלשה המבוגרים והחולים הם נטל על המדינה נטל כבד בתשלומי קיצבאות וטיפולים בבתי חולים,,,,https://www.facebook.com/watch/?v=598960444591943
30/09/2021,משרד הבריאות,no,"מנת החיסון השלישית מלווה בשיעור קטן יותר של תופעות מדווחות (למשל עייפות, חולשה, כאב מקומי באזור הזריקה) לעומת המנות הקודמות. מספר התופעות המשמעותיות שנצפו בחיסון השלישי הסתכם ב-19 בלבד (בחלקם עדיין נבדק הקשר לחיסון), מתוך כ-3.2 מיליון מתחסנים בחיסון שלישי.",1,,פוסט שפיצלתי. חלק 1,https://www.facebook.com/Health.gov.il/posts/4174515529326993
