Date Posted,Link,Text,Region,Username,Publisher,Binary Label,clean_text
03/06/2020,https://twitter.com/the_hindu/status/1235758871005646848,"#COVID19 live updates | Australia ordered its first school closure on Friday after a 16-year-old pupil tested positive for the COVID-19. 
 http://bit.ly/3axEmMm ",India,the_hindu,The Hindu,1,corona live update | australia order its first school closure on friday after a 16yearold pupil test positive for the corona httpbitly3axemmm
03/07/2020,https://twitter.com/guardiannews/status/1236348682712334337,Coronavirus UK: total infected with Covid-19 passes 200  https://www.theguardian.com/world/2020/mar/07/uk-coronavirus-total-infected-covid-19-passes-200?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1583598027 ,Europe,guardiannews,Guardian news,1,corona uk total infect with corona pass 200
03/07/2020,https://twitter.com/the_hindu/status/1236093481019465729,"UN rights chief Michelle Bachelet said the response to #COVID-19 must place human dignity and rights at its centre.
 https://trib.al/Ejzjg0H ",India,the_hindu,The Hindu,1,un right chief michelle bachelet say the response to corona must place human dignity and right at its centre
03/07/2020,https://twitter.com/the_hindu/status/1236142026686676992,#COVID-19 | According to Johns Hopkins Coronavirus tracker at least 299 cases of #coronavirus have been detected in the U.S. http://bit.ly/39wv5UE ,India,the_hindu,The Hindu,1,corona | accord to johns hopkins corona tracker at least 299 case of corona have be detect in the us httpbitly39wv5ue
03/07/2020,https://twitter.com/the_hindu/status/1236136993521795073,"#COVID-19 | More than 100,300 people have been infected globally by #coronavirus, according to a Reuters tally based on statements from health ministries and government officials. Click the link below for live updates. http://bit.ly/38vzfLh ",India,the_hindu,The Hindu,1,corona | more than 100300 people have be infect globally by corona accord to a reuters tally base on statements from health ministries and government officials click the link below for live update httpbitly38vzflh
03/07/2020,https://twitter.com/the_hindu/status/1236131960168251392,"#COVID-19 | A 76-year-old tourist from the United States tested positive for #coronavirus in #Bhutan, triggering alarm in #Assam where he spent a considerable time before visiting the Himalayan country. http://bit.ly/333BKDh ",India,the_hindu,The Hindu,1,corona | a 76yearold tourist from the unite state test positive for corona in bhutan trigger alarm in assam where he spend a considerable time before visit the himalayan country httpbitly333bkdh
03/07/2020,https://twitter.com/the_hindu/status/1236189841739649024,"#Coronavirus | In the wake of #COVID-19 cases in various parts of the country, #MataAmritanandamayi has stopped her daily darshan till further notice following instructions from the Health Department. http://bit.ly/2xcNSG9 ",India,the_hindu,The Hindu,1,corona | in the wake of corona case in various part of the country mataamritanandamayi have stop her daily darshan till further notice follow instructions from the health department httpbitly2xcnsg9
03/07/2020,https://twitter.com/the_hindu/status/1236126927414366208,"#COVID-19 | There were 99 fresh cases of infection in China, according to the National Health Commission, with a rise in new #coronavirus cases outside the virus epicentre of #Hubei province for a third consecutive day. http://bit.ly/2wxydB9 ",India,the_hindu,The Hindu,1,corona | there be 99 fresh case of infection in china accord to the national health commission with a rise in new corona case outside the virus epicentre of hubei province for a third consecutive day httpbitly2wxydb9
03/07/2020,https://twitter.com/the_hindu/status/1236154609736896512,#COVID-19 | India has finally shared two whole genome sequence data of the novel #coronavirus (SARS-CoV-2) with the Global Initiative on Sharing All Influenza Data (GISAID). http://bit.ly/2VTaQwu ,India,the_hindu,The Hindu,1,corona | india have finally share two whole genome sequence data of the novel corona sarscov2 with the global initiative on share all influenza data gisaid httpbitly2vtaqwu
03/07/2020,https://twitter.com/the_hindu/status/1236302056396189697,"Just In | Two foreign nationals were quarantined in #Goa Medical College and Hospital for suspected exposure to the novel #coronavirus (COVID-19), a senior State Health Department official said.",India,the_hindu,The Hindu,1,just in | two foreign nationals be quarantine in goa medical college and hospital for suspect exposure to the novel corona corona a senior state health department official say
03/07/2020,https://twitter.com/the_hindu/status/1236284641444691968,Confirmed #coronavirus (COVID-19) cases in India go up to 34: Officials.,India,the_hindu,The Hindu,1,confirm corona corona case in india go up to 34 officials
03/08/2020,https://twitter.com/CDCgov/status/1236766650382397440,"Older adults & ppl w/ severe chronic medical conditions like heart, lung, or kidney disease seem to be at higher risk for more serious COVID-19 illness. Learn ways to support older adults in your family & community if there is a #COVID19 outbreak:  https://bit.ly/38ofRQc . pic.twitter.com/W527QKLdus",United States,cdcgov,CDC,1,older adults ppl w severe chronic medical condition like heart lung or kidney disease seem to be at higher risk for more serious corona illness learn ways to support older adults in your family community if there be a corona outbreak
03/08/2020,https://twitter.com/CDCgov/status/1236736553080229889,"Prevention actions for #COVID19 include: 
¢ Routinely clean/disinfect frequently touched surfaces and objects. 
¢ Wash your hands often with soap and water for at least 20 seconds.

Get more COVID-19 prevention tips:  https://bit.ly/2TrXBRE .",United States,cdcgov,CDC,1,prevention action for corona include ¢ routinely cleandisinfect frequently touch surface and object ¢ wash your hand often with soap and water for at least 20 second get more corona prevention tip
03/08/2020,https://twitter.com/guardiannews/status/1236620090092793856,We're concerned but calm': five voices from the frontline against Covid-19  https://www.theguardian.com/world/2020/mar/08/coronavirus-workers-frontline-teacher-gp-nurse-pharmacist-care-home?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1583657207 ,Europe,guardiannews,Guardian news,1,be concern but calm five voice from the frontline against corona
03/08/2020,https://twitter.com/IndiaToday/status/1236491937533681664,"There were rumours doing the rounds that drinking alcohol can protect you from Covid-19, but WHO has cleared the air claiming this rumour is FALSE.
#Coronavirus https://www.indiatoday.in/world/story/drinking-alcohol-will-not-protect-you-from-covid-19-says-who-1653555-2020-03-08 ",India,indiatoday,IndiaToday,1,there be rumour do the round that drink alcohol can protect you from corona but who have clear the air claim this rumour be false corona
03/08/2020,https://twitter.com/the_hindu/status/1236476762755936261,"Three more cases of COVID-19 confirmed in India, taking the total number of cases in the country to 34

#CoronavirusOutbreak #COVID19India
 https://trib.al/P65tCjg ",India,the_hindu,The Hindu,1,three more case of corona confirm in india take the total number of case in the country to 34 coronaoutbreak coronaindia
03/08/2020,https://twitter.com/the_hindu/status/1236474224728059906,"#Assam on a sanitising and quarantining overdrive along the route taken by a U.S. tourist during his tour of the State before leaving for Bhutan where he tested positive for COVID-19 on March 5

#coronavirus #CoronavirusOutbreak
 https://trib.al/CByiOBW ",India,the_hindu,The Hindu,1,assam on a sanitise and quarantine overdrive along the route take by a us tourist during his tour of the state before leave for bhutan where he test positive for corona on march 5 corona coronaoutbreak
03/08/2020,https://twitter.com/the_hindu/status/1236503156302831617,"#Assam on a sanitising and quarantining overdrive along the route taken by a U.S. tourist during his tour of the State before leaving for Bhutan where he tested positive for COVID-19 on March 5

#coronavirus #CoronavirusOutbreak http://bit.ly/331jRFd ",India,the_hindu,The Hindu,1,assam on a sanitise and quarantine overdrive along the route take by a us tourist during his tour of the state before leave for bhutan where he test positive for corona on march 5 corona coronaoutbreak httpbitly331jrfd
03/08/2020,https://twitter.com/the_hindu/status/1236540978716180480,"Five persons from Ranni in Pathanamthitta have been admitted to Pathanamthitta General Hospital with fever and symptoms of #COVID19 infection. With this, the total number of COVID-19 positive cases rises to 39.   http://bit.ly/2TPI9xx 
#Coronavirus",India,the_hindu,The Hindu,1,five persons from ranni in pathanamthitta have be admit to pathanamthitta general hospital with fever and symptoms of corona infection with this the total number of corona positive case rise to 39 httpbitly2tpi9xx corona
03/08/2020,https://twitter.com/the_hindu/status/1236503156286251008,"PM Modi's visit to Bangladesh, which would be his first trip abroad in 2020, marks the latest of high-level visits to face hiccups over the CAA protests, the COVID-19 scare and other issues, writes 
@suhasinih
 http://bit.ly/2TNyOq7 
#NarendraModi #Bangladesh",India,the_hindu,The Hindu,1,pm modis visit to bangladesh which would be his first trip abroad in 2020 mark the latest of highlevel visit to face hiccup over the caa protest the corona scare and other issue write suhasinih httpbitly2tnyoq7 narendramodi bangladesh
03/08/2020,https://twitter.com/the_hindu/status/1236489314894327811,"The number of COVID-19 cases has risen worldwide to more than 1,00,000, with 3,500 dead across 95 nations and territories. Here are the latest updates. 

#coronavirus #CoronavirusOutbreak http://bit.ly/2IuY13u ",India,the_hindu,The Hindu,1,the number of corona case have rise worldwide to more than 100000 with 3500 dead across 95 nations and territories here be the latest update corona coronaoutbreak httpbitly2iuy13u
03/09/2020,https://twitter.com/CDCgov/status/1237123947902185482,"There are an estimated 110,000 cases of #COVID19 worldwide.  As of March 8, 34 states, New York City, & DC have reported nearly 500 cases of COVID-19.  Almost half of reported cases are in California & Washington State.  See Cases in the US:  https://bit.ly/3aNsqXL . pic.twitter.com/8BafmsOCNu",United States,cdcgov,CDC,1,there be an estimate 110000 case of corona worldwide as of march 8 34 state new york city dc have report nearly 500 case of corona almost half of report case be in california washington state see case in the us
03/09/2020,https://twitter.com/IndiaToday/status/1236952109368496129,"#Holi, the festival of colours has been hit by #coronavirus (Covid-19) as people are scared to celebrate the festival.
 https://www.indiatoday.in/india/story/scared-to-celebrate-holi-due-to-coronavirus-people-of-guwahati-ghost-streets-vendors-1653959-2020-03-09 ",India,indiatoday,IndiaToday,1,holi the festival of colour have be hit by corona corona as people be scar to celebrate the festival
