date,page/account,is_comment,text,binary label,explanation,comments,link,clean_text,lemmatized
12/09/2021,חיסוני קורונה ותופעות לוואי בזמן אמת,yes,"אל דאגה, התופעה ידועה ומוכרת... כ15 אחוז מהמתחסנים מתחדשים בנפיחות בלימפות. שלושה עד שבעה ימים זה יחלןף",0.0,,,https://www.facebook.com/groups/421434465970824/permalink/571009401013329/,אל דאגה התופעה ידועה ומוכרת כ15 אחוז מהמתחסנים מתחדשים בנפיחות בלימפות שלושה עד שבעה ימים זה יחלןף,"['אל', 'דאג', 'תופעה', 'ידוע', 'מוכר', '15', 'אחוז', 'התחסן', 'התחדש', 'נפיחות', 'בלימפות', 'שלושה', 'עד', 'שבעה', 'ים', 'זה', 'יחלןף']"
12/09/2021,חיסוני קורונה ותופעות לוואי בזמן אמת,yes,חבל כל חיסון מגביר את הסיכוי להידבק עוד הפעם,0.0,,,https://www.facebook.com/groups/421434465970824/permalink/570220344425568/,חבל כל חיסון מגביר את הסיכוי להידבק עוד הפעם,"['חבל', 'כול', 'חיסון', 'הגביר', 'את', 'סיכוי', 'נדבק', 'עוד', 'הפעם']"
12/09/2021,חיסוני קורונה ותופעות לוואי בזמן אמת,yes,"במקרה ונדבקת, החיסון אמור להגן עליך ממחלה קשה. הוא לא אמור למנוע ממך להידבק או להדביק.",1.0,,,https://www.facebook.com/groups/421434465970824/permalink/570220344425568/,במקרה ונדבקת החיסון אמור להגן עליך ממחלה קשה הוא לא אמור למנוע ממך להידבק או להדביק,"['מקרה', 'נדבק', 'חיסון', 'אמור', 'הגן', 'עלה', 'מחלה', 'קשה', 'הוא', 'לא', 'אמור', 'מנע', 'מך', 'נדבק', 'או', 'הדביק']"
12/09/2021,חיסוני קורונה ותופעות לוואי בזמן אמת,yes,אל תתחסנו זה רעל איטי,0.0,,,https://www.facebook.com/groups/421434465970824/permalink/570220344425568/,אל תתחסנו זה רעל איטי,"['אל', 'התחסן', 'זה', 'רעל', 'איטי']"
12/09/2021,חיסוני קורונה ותופעות לוואי בזמן אמת,yes,"טוב גם המסכה עוזרת, אבל לא יותר מדי, ויש תופעות לווי קשות ממנה. אני שמחה שיש לי פטור. עדיין לא נדבקתי ולא הדבקתי למזלי. אין אף הוכחה מדעית שמסכה מונעת הדבקות. אני שומרת מרחק, משתדלת להיות במקומות עם חלונות פתוחים (חובה) ולשמור על בריאות ומערכת החיסון תקינים ככל שאפשר. זה באמת מונע הכי טוב",0.0,"הוכחה מדעית - 
https://davidson.weizmann.ac.il/online/askexpert/%D7%94%D7%90%D7%9D-%D7%9E%D7%A1%D7%9B%D7%95%D7%AA-%D7%94%D7%A4%D7%A0%D7%99%D7%9D-%D7%9E%D7%92%D7%99%D7%A0%D7%95%D7%AA-%D7%9E%D7%A0%D7%92%D7%99%D7%A3-%D7%94%D7%A7%D7%95%D7%A8%D7%95%D7%A0%D7%94",לבדוק,https://www.facebook.com/groups/421434465970824/permalink/570220344425568/,טוב גם המסכה עוזרת אבל לא יותר מדי ויש תופעות לווי קשות ממנה אני שמחה שיש לי פטור עדיין לא נדבקתי ולא הדבקתי למזלי אין אף הוכחה מדעית שמסכה מונעת הדבקות אני שומרת מרחק משתדלת להיות במקומות עם חלונות פתוחים חובה ולשמור על בריאות ומערכת החיסון תקינים ככל שאפשר זה באמת מונע הכי טוב,"['טוב', 'גם', 'מסכה', 'עזר', 'אבל', 'לא', 'יותר', 'מדי', 'יש', 'תופעה', 'לווה', 'קשה', 'מנה', 'הוא', 'שמח', 'יש', 'אני', 'פטור', 'עדיין', 'לא', 'נדבק', 'לא', 'הדביק', 'מזל', 'אין', 'אף', 'הוכחה', 'מדעי', 'מיסך', 'מונע', 'הדבקה', 'הוא', 'שמר', 'מרחק', 'השתדל', 'היה', 'מקום', 'עם', 'חלון', 'פתוח', 'חובה', 'שמר', 'על', 'בריאות', 'מערכה', 'חיסון', 'תקין', 'ככל', 'אפשר', 'זה', 'באמת', 'מונע', 'הכי', 'טוב']"
12/09/2021,חיסוני קורונה ותופעות לוואי בזמן אמת,yes,שתדעי שמעתי שיש גם סוגי דם שסוג מסוים לא נדבק וכאילו שיש קשר . צריך תזונה נכונה וויטמין די ועוד ...,0.0,,,https://www.facebook.com/groups/421434465970824/permalink/570220344425568/,שתדעי שמעתי שיש גם סוגי דם שסוג מסוים לא נדבק וכאילו שיש קשר  צריך תזונה נכונה וויטמין די ועוד ,"['שתדעי', 'שמע', 'יש', 'גם', 'סוג', 'דם', 'סוג', 'מסוים', 'לא', 'נדבק', 'כאילו', 'יש', 'קשר', 'צריך', 'תזונה', 'נכון', 'ויטמין', 'די', 'עוד']"
12/09/2021,חיסוני קורונה ותופעות לוואי בזמן אמת,yes,"נדבקת לא למרות החיסונים אלא, בגלל ובעקבות החיסונים!! החיסונים עצמם מביאים את המחלה לאנשים בריאים. אותה ועוד שלל מחלות נוספות כתוספת לוואי",0.0,,,https://www.facebook.com/groups/421434465970824/permalink/570220344425568/,נדבקת לא למרות החיסונים אלא בגלל ובעקבות החיסונים החיסונים עצמם מביאים את המחלה לאנשים בריאים אותה ועוד שלל מחלות נוספות כתוספת לוואי,"['נדבק', 'לא', 'למרות', 'חיסון', 'אלא', 'בגלל', 'בעקבות', 'חיסון', 'חיסון', 'עצמו', 'הביא', 'את', 'מחלה', 'איש', 'בריא', 'את', 'היא', 'עוד', 'שלל', 'חלה', 'נוסף', 'תוספת', 'לוואי']"
12/09/2021,חיסוני קורונה ותופעות לוואי בזמן אמת,yes,ברור שלא 2 לא עזרו השלישי יקלקל בכל מיקרה החיסונים לא שווים כלום ואת התופעות לוואי מסתירים,0.0,,,https://www.facebook.com/groups/421434465970824/permalink/570220344425568/,ברור שלא 2 לא עזרו השלישי יקלקל בכל מיקרה החיסונים לא שווים כלום ואת התופעות לוואי מסתירים,"['ברור', 'לא', 'לא', 'עזר', 'שלישי', 'קלקל', 'כול', 'קירה', 'חיסון', 'לא', 'שווה', 'לום', 'את', 'תופעה', 'לוואי', 'הסתיר']"
26/09/2021,וירוס קורונה - מדברים על הכל,yes,החלטת הfda אינה תופסת מחוץ לארצות הברית. כל מדינה יכולה להחליט כראות עיניה. גם בישראל יש מומחים מצויינים.,1.0,,,https://www.facebook.com/groups/503350980581730/permalink/889999248583566/,החלטת הפדא אינה תופסת מחוץ לארצות הברית כל מדינה יכולה להחליט כראות עיניה גם בישראל יש מומחים מצויינים,"['החלטה', 'פדא', 'אינו', 'תפס', 'חוץ', 'ארץ', 'ברית', 'כול', 'מדינה', 'יכול', 'החליט', 'ראות', 'עין', 'גם', 'ישראל', 'יש', 'מומחה', 'צוין']"
26/09/2021,וירוס קורונה - מדברים על הכל,yes,"ככלל אין מניעה לקבל את שני החיסונים יחד, אך משרד הבריאות החליט על הפרש של 7 ימים בין החיסונים, כדי שהצוותים הרפואיים יוכלו לעקוב אחר המתחסנים ולנטר תופעות לוואי.",0.0,שווה לבדוק בכל זאת עם מומחה,"לבדוק. מדובר על חיסון שפעת, אחרי קבלת החיסון השלישי",https://www.facebook.com/groups/503350980581730/permalink/889954121921412/,ככלל אין מניעה לקבל את שני החיסונים יחד אך משרד הבריאות החליט על הפרש של 7 ימים בין החיסונים כדי שהצוותים הרפואיים יוכלו לעקוב אחר המתחסנים ולנטר תופעות לוואי,"['כלל', 'אין', 'מניעה', 'קיבל', 'את', 'שני', 'חיסון', 'יחד', 'אך', 'משרד', 'בריאות', 'החליט', 'על', 'פרש', 'של', 'ים', 'בין', 'חיסון', 'כדי', 'צוות', 'רפואי', 'יכול', 'עקב', 'אחר', 'התחסן', 'ניטר', 'תופעה', 'לוואי']"
02/10/2021,נפגעי חיסונים - גם לנו זה קרה (עדויות מצולמות),yes,"לשתות עלי מורינגה, מחזק מערכת החיסון ומלא ויטמינים במינון גבוה",0.0,"https://he.wikipedia.org/wiki/%D7%9E%D7%95%D7%A8%D7%99%D7%A0%D7%92%D7%94_%D7%9E%D7%9B%D7%95%D7%A0%D7%A4%D7%AA#%D7%A9%D7%99%D7%9E%D7%95%D7%A9%D7%99%D7%9D_%D7%91%D7%A8%D7%A4%D7%95%D7%90%D7%94_%D7%94%D7%A2%D7%9E%D7%9E%D7%99%D7%AA_%D7%95%D7%94%D7%97%D7%9C%D7%95%D7%A4%D7%99%D7%AA,_%D7%95%D7%91%D7%99%D7%A7%D7%95%D7%A8%D7%AA",,https://www.facebook.com/groups/242682556373559/permalink/888237565151385/,לשתות עלי מורינגה מחזק מערכת החיסון ומלא ויטמינים במינון גבוה,"['שתה', 'על', 'אני', 'מורינגה', 'חיזק', 'מערכה', 'חיסון', 'מילא', 'ויטמין', 'מינון', 'גבוה']"
03/10/2021,נפגעי חיסונים - גם לנו זה קרה (עדויות מצולמות),yes,החיסון הזה זו עבודת אלילים. ומי את שתטילי ספק באל החיסון?,0.0,,,https://www.facebook.com/groups/242682556373559/permalink/888577828450692/,החיסון הזה זו עבודת אלילים ומי את שתטילי ספק באל החיסון,"['חיסון', 'זה', 'זו', 'עבודה', 'אליל', 'מי', 'את', 'טייל', 'ספק', 'אל', 'חיסון']"
02/10/2021,נפגעי חיסונים - גם לנו זה קרה (עדויות מצולמות),yes,"אם אתה כן מחליט לקחת זריקה- חפש בשוק, יש מוצרים שיכולים להפחית משמעותית תופעות לוואי וכדאי לבדוק ולנסות למזער את הנזקים.",1.0,,חלק מאותה תגובה,https://www.facebook.com/groups/242682556373559/permalink/888325031809305/,אם אתה כן מחליט לקחת זריקה חפש בשוק יש מוצרים שיכולים להפחית משמעותית תופעות לוואי וכדאי לבדוק ולנסות למזער את הנזקים,"['אם', 'הוא', 'כן', 'החליט', 'לקח', 'זריקה', 'חיפש', 'שוק', 'יש', 'מוצר', 'יכול', 'הפחית', 'משמעותי', 'תופעה', 'לוואי', 'כדאי', 'בדק', 'ניסה', 'מזער', 'את', 'נזק']"
02/10/2021,נפגעי חיסונים - גם לנו זה קרה (עדויות מצולמות),yes,ידוע לא מעט על פגיעה בבלוטת התריס ובלוטות הלימפה שליד מיד אחרי החיסון הראשון או השני,1.0,"בלוטת התריס לא - https://wikirefua.org.il/w/index.php/%D7%91%D7%9C%D7%95%D7%98%D7%AA_%D7%94%D7%AA%D7%A8%D7%99%D7%A1_%D7%95%D7%95%D7%99%D7%A8%D7%95%D7%A1_%D7%94%D7%A7%D7%95%D7%A8%D7%95%D7%A0%D7%94_-_Thyroid_disease_and_the_coronavirus
בלוטת הלימפה כן - 
https://www.haaretz.co.il/health/corona/coronavaccine/.premium-1.9589179",חלק מתגובה,https://www.facebook.com/groups/242682556373559/permalink/888325031809305/,ידוע לא מעט על פגיעה בבלוטת התריס ובלוטות הלימפה שליד מיד אחרי החיסון הראשון או השני,"['ידוע', 'לא', 'מיעט', 'על', 'פגיעה', 'בלוטה', 'תריס', 'בלוטה', 'לימפה', 'ליד', 'מייד', 'אחרי', 'חיסון', 'ראשון', 'או', 'שני']"
02/10/2021,נפגעי חיסונים - גם לנו זה קרה (עדויות מצולמות),yes,"אתה תמות , חמוד, צר לי. תקח שלישי - תקרב עוד יותר את המוות, לא תקח - עוד כמה שנים יש לך (אולי).",0.0,,,https://www.facebook.com/groups/242682556373559/permalink/888325031809305/,אתה תמות  חמוד צר לי תקח שלישי  תקרב עוד יותר את המוות לא תקח  עוד כמה שנים יש לך אולי,"['הוא', 'תמה', 'חמוד', 'צר', 'אני', 'לקח', 'יש', 'קירב', 'עוד', 'יותר', 'את', 'מוות', 'לא', 'לקח', 'עוד', 'כמה', 'שנה', 'יש', 'אתה', 'אולי']"
03/10/2021,נפגעי חיסונים - גם לנו זה קרה (עדויות מצולמות),yes,"התו הירוק בקרוב יבוטל. ואתה תישאר עם תופעות לוואי עד סוף ימיך, אולי תהפוך לשבר כלי כמו רבים אחרים שזה קרה להם. תיקח נשימה עמוקה ותמתין. הבריאות זה המשאב בכי יקר שלך אל תזלזל בו.",0.0,,,https://www.facebook.com/groups/242682556373559/permalink/888325031809305/,התו הירוק בקרוב יבוטל ואתה תישאר עם תופעות לוואי עד סוף ימיך אולי תהפוך לשבר כלי כמו רבים אחרים שזה קרה להם תיקח נשימה עמוקה ותמתין הבריאות זה המשאב בכי יקר שלך אל תזלזל בו,"['תו', 'ירוק', 'בקרוב', 'בוטל', 'הוא', 'נשאר', 'עם', 'תופעה', 'לוואי', 'עד', 'סוף', 'ים', 'אולי', 'הפך', 'שיבר', 'אני', 'כמו', 'רב', 'אחר', 'זה', 'קרה', 'הם', 'לקח', 'נשימה', 'עמוק', 'המתין', 'בריאות', 'זה', 'משאב', 'כי', 'יקר', 'של', 'אתה', 'אל', 'זלזל', 'הוא']"
03/10/2021,נפגעי חיסונים - גם לנו זה קרה (עדויות מצולמות),yes,"לטיפול בתאים סרטניים (לא עלינו) תירס…. שן הארי, בורדוק (לפה), ברבריס, גדילן, דבקה זיפנית.",0.0,,שילוב של שתי תגובות של אותו אדם,https://www.facebook.com/groups/242682556373559/permalink/888325031809305/,לטיפול בתאים סרטניים לא עלינו תירס… שן הארי בורדוק לפה ברבריס גדילן דבקה זיפנית,"['טיפול', 'תא', 'סרטני', 'לא', 'עלה', 'תירס', 'שן', 'ארי', 'ורדוק', 'פה', 'רבריס', 'גדיל', 'דבק', 'זיפנית']"
03/10/2021,נפגעי חיסונים - גם לנו זה קרה (עדויות מצולמות),yes,ירידה קלה בחולים הקשים כי רובם מתו. עוד מעת לא יהיו חולים קשה,0.0,,,https://www.facebook.com/groups/242682556373559/permalink/888325031809305/,ירידה קלה בחולים הקשים כי רובם מתו עוד מעת לא יהיו חולים קשה,"['ירידה', 'קל', 'חלה', 'קשה', 'כי', 'רוב', 'מת', 'עוד', 'עת', 'לא', 'היה', 'חולה', 'קשה']"
